Year,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People’s Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1992,5.44027196,8.546120196,3.280311952,-0.606434726,3.837471871,1.846996843,5.802967416,1.352181892,-1.797409529,2.456986479,1.727228909,1.213390775,1.100552287,1.515077094,2.144681936,0.405713496,3.479002651,2.692988242,2.233022266,-1.073853191,2.580585977,1.90542672,-3.153651532,0.215580681,1.658350843,-0.721776995,2.109350945,1.707335299,0.373863554,2.844839711,-0.021699522,2.76848286,2.765867515,1.183675541,-0.324083215,1.102521072,0.380283589,1.650306531,1.225536228,3.575491686,2.935478608,3.893522906,2.7543867,1.94850158,2.923771588,2.714461942,2.602709407,0.899706651,0.587065753,-0.340600021,4.551260388,2.208413745,0.102241165,0.760346947,1.343831245,0.241275185,0.330671402,1.879411402,2.350327326,1.405016539,2.131306168,1.312533913,0.521655538,0.411618152,2.299960305,2.140232291,0.464945049,-0.387360745,0.489757905,-1.824181555,3.590511792,0.292453813,2.852208878,0.561909851,1.22552839,0.497240931,-0.811860541,2.617068909,2.709073344,0.270431182,0.77451105,2.890407572,-0.629085065,2.733538465,3.44583105,2.262678102,3.275531748,0.763882722,0.728214968,-0.361011222,2.624668674,2.319437929,0.552953837,0.583978423,0.839650031,2.824962111,3.090534424,-2.443855137,1.943571018,-0.039136583,1.540874781,1.775489823,2.74247482,2.702297584,1.690942833,2.762638727,0.452928629,2.003177618,,0.682256778,1.891421037,2.828758383,1.256632077,3.455466899,0.067924433,0.886263059,5.614585994,0.248237081,-0.069353244,3.22760537,1.153816119,3.538535244,1.446899105,0.784453182,1.039161356,,1.81850204,2.728111378,5.150527135,-1.905909172,2.319658703,1.252877917,1.794063353,2.781016341,2.977061562,1.342164854,1.140230455,2.169142783,1.806134165,2.255300388,1.075367825,-0.108586325,1.328347571,-1.376795066,2.426310155,-1.985748411,1.769659621,0.816989768,0.053992734,2.957769712,2.795794264,1.766088943,1.810739862,1.722538469,1.715168179,-0.233201787,2.4570458,1.031640278,1.213624069,2.467551688,0.232144827,1.146645064,-0.40797978,3.523386633,2.587652361,1.315743114,0.887867949,2.573093139,1.375570372,2.71084495,2.498715148,3.29934014,2.521577563,2.24622747,0.756056593,0.577180268,2.708677105,2.687844944,1.041735384,0.923362615,4.618102351,1.92398255,2.78844997,2.072451266,1.954108587,2.436907815,2.652166825,2.31494821,0.306681391,3.041483689,0.645450037,1.580207256,-0.077749267,2.521296543,4.477886073,1.724573664,0.692933902,1.71257145,1.636671765,-0.903462928,0.096978979,-5.538714858,2.198901609,2.995327348,3.779960444,2.980102141,3.004256395,2.832197292,-0.021526188,1.377999317,1.469122645,0.293134855,0.666421572,2.775629509,-2.139145127,2.772352468,1.668111311,2.125564748,1.835332087,0.032465115,-0.146699403,0.586529929,2.537953221,,0.458917818,2.863412057,6.211579321,3.191444906,1.402599376,0.39436219,2.123631955,1.005812493,1.868583057,2.878533952,1.834136481,3.068966648,2.448556041,0.160507784,2.198901609,2.772352468,0.614816037,2.183012143,1.6427927,0.948292474,3.41278194,3.331210858,0.287851768,1.345360707,0.725537709,1.386885692,2.344391704,0.161315778,2.269817524,2.370871669,0.859785174,2.061821208,2.91240189,1.570109855,0.906263506,1.77550356,5.164465571,2.496889926,2.451805211,2.034284923
1993,6.068410306,8.790888641,3.246641936,-0.610165793,3.476100654,2.698749764,5.69236225,1.306059088,-2.34244852,2.227687349,2.005472286,0.978336681,0.824627941,1.519152695,1.959166493,0.390638518,3.500773846,2.709646605,2.16825965,-0.797665852,2.477998889,1.876807562,-3.723423115,0.224883986,1.682924606,0.537588531,2.099461032,1.664858508,0.375123836,2.804135687,-0.359850151,2.57417937,2.894704298,1.098930879,-0.063145111,0.910715566,0.287602028,1.627507353,1.149619431,3.521456277,2.875114518,3.892612009,2.76942147,1.924009924,2.896370786,2.853021815,2.576515688,0.941235748,0.491683186,0.268553409,4.535597693,2.239871528,0.103947042,0.657391218,0.55790389,0.406012936,0.333166396,1.847231409,2.221629372,1.33444026,2.076507956,1.250575753,0.375567599,0.358809434,2.263604202,2.04793304,0.409674233,-0.843824551,0.518543521,-2.574319978,3.575621886,0.325615975,2.882289585,0.483854089,1.399752885,0.433292244,-1.017158385,2.460865326,2.676756494,0.239745439,0.768558451,2.855531286,-0.57376494,2.661220527,3.197744901,2.236094899,3.378923338,0.588261919,1.090110337,-0.180995525,2.550623477,2.261135717,0.737586409,0.764895858,1.717770734,2.81497548,3.09772347,0.537147004,1.910670592,-0.114035594,1.485910196,1.727850361,2.713364212,2.655852978,1.643704881,2.742210652,0.243899141,1.97063456,,0.499840487,1.592204252,2.957299273,1.016811928,2.658091779,0.061135853,0.951635185,5.475797133,0.246819413,-0.66327745,3.148732286,0.028786218,3.540565689,1.262626256,1.070496096,1.015821437,,1.776556234,2.622719007,5.378932175,-1.253056935,2.216714209,1.156520085,1.755540446,2.773031269,2.993388399,1.417843937,1.054375069,2.118097327,1.750398472,2.216806952,1.115017901,-0.474107543,1.342387029,-1.971932096,2.153773987,-5.197021754,1.711343154,0.93650182,-0.134986082,2.995996637,2.648054993,2.428401379,1.764754849,1.18294407,1.652636164,-0.233142057,2.640899043,0.998755132,1.145066673,2.354899922,0.271440062,0.873863728,-1.55694105,4.01051768,2.574881777,1.185540614,0.251161384,2.506094511,1.305104456,2.483348153,2.578822274,3.368839145,2.503346905,2.220209019,0.69699133,0.59522933,2.729223392,2.530036018,1.140231107,0.873938147,4.38149975,1.759776601,2.749601004,2.060418668,1.903296205,2.391634288,2.700344503,2.306303749,0.254450914,3.054480973,0.842176258,1.556452281,0.122316595,2.455643546,4.477884235,1.781862231,0.654512946,1.625834174,1.2206308,-0.136109142,-0.053482028,-6.766223086,2.171585893,2.74289381,3.761245333,2.91894808,2.529806747,2.840822613,-0.432585438,1.359796505,1.547071691,0.280345827,0.689223724,2.748037617,-2.283126895,2.744819307,1.568967186,1.975918488,1.738026629,0.381719887,-0.238300478,0.580838814,2.360970416,,2.083758339,2.821648252,6.35201771,3.207136433,1.331428097,0.339495844,2.085302845,0.907035869,1.637069065,2.805168415,1.794430346,2.97646336,2.33447492,0.165483186,2.171585893,2.744819307,0.559046958,2.09166919,1.610059417,0.895887124,3.37692256,3.255995409,0.055209645,1.270389724,0.735323326,1.31868,2.272458415,0.076857905,2.209218388,1.86981592,0.815869616,1.979097292,2.905124377,1.561924731,0.979536348,1.693650953,5.115566112,2.454950806,2.39830296,1.748434093
1994,5.625997562,7.659777033,3.226144493,-0.613880507,2.759621289,2.594074322,5.429216765,1.265318603,-2.390476071,2.085126215,2.146253641,1.058508842,0.384869547,1.351730097,1.72550793,0.308197074,3.426061164,2.727321991,2.140080738,-0.339586079,2.463393346,1.746933796,-3.553831484,-0.117267677,2.032616773,0.695976914,2.083251503,1.633793357,0.385425437,2.722116477,-0.131330145,2.46725648,2.875578887,1.095258107,-0.018474777,0.797158411,0.314079858,1.575222485,1.130260632,3.434919056,2.81216431,3.635565801,2.791743601,1.884887437,2.853133191,2.789287311,2.533712697,0.923513103,0.454564564,0.229122134,4.851328044,2.218158216,0.036121766,0.346856649,0.62392364,0.298856954,0.337707376,1.802313633,2.070857751,1.306829592,2.035246659,1.2375248,0.21601056,0.247468272,2.224186656,2.008964138,0.290912227,-0.906254632,0.476100555,-2.138588635,3.476551667,0.249326291,2.818147218,0.431048903,1.400285413,0.372231503,-0.890129843,2.014881567,2.633268158,0.254586487,-1.539430121,2.785186073,-0.254901756,2.632091981,3.095268431,2.173119626,3.496244008,0.500703438,1.135743196,0.542006747,2.490558872,2.111747853,0.62814144,0.723045203,2.252030431,2.824691985,3.043259098,1.114544311,1.880569467,-0.136883104,1.443277931,1.687845429,2.672156339,2.61478152,1.593867908,2.700910166,0.325671723,1.943244886,,0.394187639,1.440999844,3.035763591,0.866835947,2.589262849,0.020372074,0.979737188,4.850139718,0.340685789,-1.450853619,3.06803937,-0.035430369,3.422605222,1.252099883,1.164939702,1.006157245,,1.738076444,2.47775852,4.730001211,0.494249077,2.07586886,1.160530475,1.718059094,2.73343022,2.955060858,1.493380513,0.942024163,2.063445336,1.708981937,2.122374401,1.078621098,-0.694003963,1.361840137,-1.673828701,2.031896235,-5.849939826,1.627937342,0.954101756,-0.297673053,3.038715307,2.436230124,2.306856457,1.712699034,0.767650652,1.609684032,-0.117254562,2.689373321,0.935263919,1.143877971,2.246229285,0.199581093,0.761195357,-0.864780087,3.937219323,2.55889067,1.400064494,0.36347657,2.496693629,1.220562725,2.333877684,2.666625017,3.417403394,2.493413935,2.139614247,0.602938474,0.569388228,2.653261058,2.030380068,1.329237335,0.82621374,3.616770661,1.758944443,2.759564142,2.052729963,1.875981059,2.355082381,2.587474311,2.328879161,0.211012329,3.000016968,0.928877577,1.457169563,0.269089468,2.398241516,4.477852498,1.723452966,0.586874403,1.67361423,1.103013602,-0.145379065,-0.034267907,-5.370069093,2.136308658,2.508191462,3.535120358,2.808315126,3.136586932,2.839102687,-0.444093682,1.292805561,1.468790556,0.772487661,0.457848715,2.724327621,-1.443815272,2.72171642,1.561500607,1.844185932,1.639409469,0.39405443,-0.115694093,0.710705462,2.218518171,,2.665768473,2.801537567,5.888180442,3.254410947,1.304751471,0.206195421,2.2471306,0.91713304,1.523243239,2.567564112,1.755548483,2.56516082,2.224336906,0.190281088,2.136308658,2.72171642,0.473621257,1.936397721,1.59417818,0.628864699,3.195185443,3.169680101,-0.495291145,1.233926505,0.733860688,1.226296089,1.963103725,0.018511148,2.154154292,1.521423958,0.691927808,1.851229127,2.708017013,1.521904911,0.938028932,1.615380911,4.752035303,2.320140023,2.433661705,1.511831112
1995,4.616674713,5.884256812,3.21685908,-0.617703658,1.854202829,3.119942326,5.127171975,1.22923063,-2.040336799,2.025606994,2.157965307,1.208019812,0.153106261,1.151694447,1.482038331,0.209436838,3.293613638,2.74591353,2.134495915,-0.4453985,2.535706425,1.560379122,-2.768136976,-0.323196991,2.585775045,0.718138908,2.061755709,1.609715254,0.400115068,2.61195138,0.510635258,2.419145312,2.757190552,1.034769484,-0.143015561,0.668242326,0.433740164,1.502984484,1.086509151,3.324635955,2.750755861,3.234479176,2.816428164,1.835615888,2.797965538,2.590184545,2.475724528,0.864816169,0.45833058,0.351314684,5.272439938,2.159383825,-0.061314063,0.293904444,1.280715871,0.07738795,0.520962181,1.748614536,1.909821478,1.26366025,2.005434326,1.20205367,0.106622534,0.17079606,2.181622631,2.006437925,0.257507758,-0.642512632,0.44136575,-1.785399536,3.327275116,0.18905046,2.696777315,0.381655333,1.273967059,0.361249895,-0.505023974,1.403850569,2.585428956,0.264547417,-3.757716068,2.694865393,0.314169281,2.627318597,3.092130547,2.088791607,3.621794692,0.467197289,0.937694709,0.539084863,2.452988793,1.913618733,0.315093075,0.839727402,1.980132777,2.843580644,2.952329788,-0.690119514,1.852983751,-0.139220004,1.39391653,1.642924812,2.633113456,2.599758339,1.543735254,2.649815608,0.653724371,1.918940549,,0.512695055,1.396445068,3.074156508,0.542467998,2.668286957,0.001588562,0.978362092,3.967183054,0.381789601,-1.752259011,2.989260583,0.998300396,3.225591011,1.36407263,1.092123507,1.006200855,,1.70188084,2.309311825,3.607654464,2.88612331,1.916136405,1.224184932,1.681289021,2.674653731,2.883986828,1.481121912,0.816986744,2.024512275,1.665725804,1.98276566,1.108255715,-0.769728018,1.404742464,-1.425810812,2.021525363,-4.168688887,1.529636873,0.919042952,-0.404625924,3.081080716,2.208445383,2.770264192,1.657597749,0.480770157,1.567359243,0.07813456,2.65095794,0.697143007,1.187319546,2.143888923,0.052816572,0.766237399,1.109246966,3.518039679,2.543894809,0.859933461,1.007915331,2.521352649,1.182149111,2.239006818,2.261522218,3.451576909,2.489914474,2.02323844,0.493927373,0.51912552,2.51165238,1.230726507,1.464363787,0.806644462,2.566734117,1.723046008,2.797005942,2.048530792,1.859853062,2.324215253,2.638800141,2.368243004,0.135721034,2.905951508,0.923749876,1.309020353,0.346203938,2.345754892,4.477872882,1.591927336,0.54758885,1.792454552,1.254520448,-0.202318796,-0.021648763,-1.694902847,2.095493686,2.302839889,3.189103501,2.671640458,3.037813485,2.822805629,-0.135086647,1.191755078,1.343448666,1.601717747,-1.422967089,2.704348177,0.131346305,2.700582459,1.515075648,1.724253284,1.53853399,0.292632207,0.0215615,0.524703942,2.095624102,,1.47017209,2.792211696,5.117645755,3.322598594,1.262954566,0.084500873,2.532210952,1.00050231,1.496762863,2.228606837,1.717167728,1.974637152,2.120509629,0.247242126,2.095493686,2.700582459,0.373844156,1.740819587,1.589428988,0.49595789,2.931318713,3.082372664,-0.790071612,1.185691041,0.719954702,1.190787091,1.806877907,-0.016659879,2.103652473,1.245229313,0.464823089,1.695286654,2.425130963,1.510229631,0.802961084,1.589700641,4.216183781,2.126179961,2.525600325,1.314124334
1996,3.517889233,4.019468195,3.21423426,-0.621511399,0.795573965,2.328524012,5.008337384,1.193611663,-1.53871861,1.955879508,2.165119903,1.313819299,0.135019834,1.009848043,1.21304826,0.195393176,3.145323911,2.764894998,2.13048473,-0.51572988,2.620858138,1.345024017,-1.70216035,-0.334086977,3.186465435,0.641047099,2.037897103,1.588837626,0.410504062,2.495576018,1.272221493,2.391314201,2.620834571,1.045311783,-0.216678318,0.441636407,0.591345589,1.425751282,1.048141514,3.224715856,2.690145732,2.800990199,2.849930936,1.782274066,2.745548333,2.366137218,2.419434204,0.797460354,0.467675985,0.800841488,5.736047015,2.087065272,-0.116381299,0.289474899,2.082581181,-0.228114494,0.565926342,1.693115709,1.753175796,1.225223143,1.981460403,1.169413053,0.115723478,0.159702271,2.14159625,2.013151446,0.259021139,-0.352581758,0.416515798,-1.475364638,3.167001902,0.162720451,2.559134326,0.328037914,1.148997999,0.354082271,-0.021920211,0.73384624,2.548842404,0.254626384,-3.62954608,2.601561079,0.967699139,2.635754789,3.098474998,1.998441732,3.769872487,0.440670531,0.708437105,0.179051077,2.402720921,1.702235428,-0.065173718,0.668561726,4.438607795,2.862721962,2.849649727,-1.371540059,1.827107674,-0.171771609,1.359981053,1.610661891,2.595465615,2.610871402,1.49534171,2.587755125,1.030289993,1.89521886,,0.791271347,1.377543426,3.096742306,0.539913017,2.616505943,0.028104408,0.978966837,3.090048062,0.25318888,-1.514558064,2.914286538,1.480089704,3.020500148,1.506802608,0.948569485,0.952779422,1.296496276,1.667342219,2.137567433,2.305312381,5.509748793,1.750135232,1.328374916,1.64761994,2.608256864,2.801697996,1.504174403,0.679463529,1.99494903,1.633797914,1.862513201,0.989267773,-0.760343408,1.361143941,-1.126375096,2.018335629,-1.742706094,1.431577587,0.904220969,-0.200247307,3.121640178,1.965301448,2.077693142,1.605744537,0.15050998,1.538275244,0.311677841,2.594132954,0.656524534,1.24638692,2.044675091,-0.115971437,0.803889746,3.536040999,3.035216634,2.529553754,1.022764541,1.795711094,2.554063373,1.158263205,2.158113413,1.915332709,3.482383094,2.488916992,1.903298999,0.461395748,0.506881683,2.355607559,0.413146128,1.582661927,0.77580352,1.458143514,1.754654741,2.845336748,2.045715103,1.853820028,2.291634668,2.468692853,2.422445274,0.076074182,2.799746116,1.121862669,1.142183155,0.375996187,2.292806457,4.477878002,1.450893281,0.535139135,1.93060836,1.754723957,-0.288129486,-0.145451547,2.981114124,2.05205178,2.097397826,2.813918791,2.530347846,4.064318468,2.810817261,0.202144227,1.083860839,1.241871077,2.518189387,-0.09923146,2.686611057,2.008634448,2.683263999,1.513470818,1.603144126,1.429584468,0.211674396,-0.062536134,0.159147081,1.994031938,,1.467193026,2.808811041,4.28524921,3.377755701,1.226193463,0.075360785,2.857631845,1.108583391,1.490106268,1.871820393,1.680206016,1.297662023,2.019757531,0.308974545,2.05205178,2.683263999,0.266666931,1.54348763,1.589089637,0.268514205,2.647325656,2.990472342,-0.887199616,1.153846474,0.713884566,1.16341162,1.912685998,-0.054626849,2.051513736,0.973858012,0.256584969,1.534389763,2.097287653,1.453290125,0.651196988,1.46773672,3.660129587,1.924734592,2.637617826,1.137197619
1997,2.669576442,2.636538892,3.217320072,-0.625430097,-0.051287233,2.247572811,5.076852738,1.159485353,-1.115081278,1.845947584,2.158291239,1.11872569,0.113316608,0.964673774,1.018195844,0.241991885,3.028375321,2.783685302,2.111534456,-0.608797355,2.771997796,1.183205481,-0.756087034,-0.424126493,3.637901042,0.612017496,2.013095505,1.56372474,0.425233622,2.379689964,1.874230428,2.344487226,2.513403742,0.993788591,-0.186252019,0.24089121,0.716586661,1.353958013,1.023450024,3.12509846,2.639267039,2.471556494,2.88251703,1.731089702,2.690707259,2.182153925,2.355797611,0.746642069,0.460021264,0.443290344,5.957244571,2.013767371,-0.107762749,0.146313282,2.6385242,-0.476208198,0.415564969,1.641772918,1.615283298,1.196168276,1.952549915,1.128112228,0.114553638,0.15263319,2.099269021,2.008942707,0.238597423,-0.058520241,0.419119517,-1.14091924,3.03401469,0.150199042,2.45364937,0.29737733,1.058900709,0.353750159,0.396014126,0.146678317,2.518261818,0.257553323,-3.207518172,2.52470467,1.497141652,2.622057854,3.081926914,1.932622403,3.91701608,0.493267145,0.558826145,0.178731057,2.358059233,1.503565962,-0.372013216,0.645548808,0.832512855,2.867356127,2.769846919,-0.487835515,1.802055672,-0.201458936,1.333700831,1.584112242,2.556010966,2.605192889,1.4527283,2.531390203,1.324919877,1.869172711,,1.002814735,1.341619,3.109960929,0.819197091,2.498395043,0.05290695,0.983138282,2.414943174,0.238271218,-1.579964178,2.848934797,1.458502175,2.833775859,1.614215703,0.888332202,0.937713809,4.999313436,1.631552245,1.982165599,1.314048768,7.390740118,1.611903433,1.387192091,1.609725845,2.552456265,2.738774403,1.52587721,0.562526437,1.962751961,1.605313788,1.729930503,0.965130806,-0.737830358,1.253502484,-0.996762289,2.008057658,0.223222683,1.346089112,0.915301452,-0.369845328,3.151818125,1.781606323,2.003330482,1.559440673,-0.164384141,1.511454404,0.50914603,2.576881356,0.756792687,1.285289498,1.955262604,-0.243010698,0.823940855,5.197066009,2.699626591,2.524318135,1.25209761,2.386949286,2.560848262,1.190077666,2.061945897,1.931976819,3.515548561,2.488785116,1.799209366,0.514767002,0.542219936,2.213505458,-0.234532684,1.312358286,0.765587644,0.584343373,1.793521822,2.870200549,2.039713885,1.829860048,2.256005533,2.36481377,2.460757297,0.065455369,2.720078706,0.929312007,0.998143103,0.446460605,2.23499076,4.477872045,1.339638859,0.509340395,2.023275338,2.418225475,-0.287897952,-0.165341654,6.546111035,2.009372072,1.942243236,2.516389952,2.416645712,3.357442195,2.795563641,0.523476828,0.985403325,1.173944637,3.245614728,-0.279907993,2.671440198,3.568866169,2.668578174,1.523237936,1.502783828,1.318319487,0.184629991,-0.134454343,0.057262203,1.877333239,,1.173453648,2.814630353,3.717124078,3.423270287,1.198636882,0.082928308,3.104941845,1.18436686,1.476732044,1.568335252,1.642629884,0.7575035,1.928818939,0.358750359,2.009372072,2.668578174,0.182649033,1.369433359,1.584872715,0,2.428291842,2.91706312,-0.911347309,1.128392427,0.699131124,1.203960297,1.885238808,-0.075044822,1.999443347,0.832338147,0.242086123,1.389653437,1.845755327,1.427217455,0.526174397,1.302792853,3.221108078,1.751689475,2.723633984,0.965970977
1998,2.114385656,1.94731853,3.228941421,-0.629334393,-0.288007423,2.172633284,5.173914727,1.132262439,-0.781896829,1.705729376,2.097670203,1.042235716,0.109728368,0.949138147,1.030779152,0.213527651,2.958613225,2.802940418,2.077340311,-0.667302701,3.106077696,1.120860244,-0.046396402,-0.475578029,3.835591807,0.737226639,1.98710323,1.528963703,0.427517241,2.277384822,2.270173455,2.271995769,2.418780432,0.829909353,-0.167857449,0.297135766,0.770892327,1.286896556,0.959550406,2.98687471,2.610002071,2.306867985,2.899947445,1.683637926,2.640770438,2.021438293,2.258233718,0.709800594,0.444517326,-1.70475051,5.836387989,1.945955936,-0.094744752,0.015143651,2.922689218,-0.588136711,0.363162524,1.595473223,1.500885768,1.138676369,1.912836684,1.076322624,0.076995681,0.132027797,2.045603524,1.995601608,0.210884454,0.511313904,0.413847481,-0.960559005,2.938856113,0.133743649,2.356940406,0.265472962,0.93177052,0.368597839,0.652942728,-0.251052336,2.485462581,0.291406085,-2.474222976,2.471692902,1.816240643,2.560313058,3.083834438,1.911919853,4.024829235,0.554211903,0.445999521,0.178412179,2.361987483,1.304797413,-0.554591208,0.629797622,0.834808807,2.84880678,2.730889838,-0.061431194,1.776663746,-0.232679337,1.295934366,1.545626247,2.503182072,2.566321331,1.418767471,2.471551434,1.469181561,1.839658073,,1.043076836,1.314685246,3.098707676,1.070859043,2.28687869,0.028774016,0.961224966,1.949182856,0.27172961,-1.726094321,2.798516498,1.534038154,2.637006602,1.692849388,0.852749867,0.721865018,6.828418848,1.591718364,1.849739206,0.95474793,7.902190372,1.527409756,1.387165504,1.572521046,2.517904502,2.711253373,1.499848823,0.505996692,1.924376553,1.564216543,1.486425254,0.917977153,-0.724436207,1.243870803,-0.942918937,2.038128772,1.779019682,1.274059696,0.878482956,-0.04037573,3.162060693,1.7332863,1.930234512,1.516092702,-0.18649689,1.468084546,0.62114215,2.602874139,0.649936279,1.288625438,1.866331285,-0.305295583,0.84964524,5.709292948,2.509928774,2.541954663,1.051421625,2.761655365,2.52711826,1.138930594,1.959842544,1.898767879,3.547143466,2.491318779,1.704361966,0.616640531,0.595410343,2.073169994,-0.773151126,0.887279889,0.734007378,0.093388485,1.788327734,2.847723493,2.025760587,1.757924761,2.222295652,2.174476188,2.450540877,0.035753301,2.686921732,0.57478869,0.898053416,0.505389233,2.171857827,2.555269478,1.251212077,0.486291934,2.052266882,2.988768608,-0.206980242,-0.165486143,8.117928251,1.968736615,1.919720701,2.339638409,2.347649314,3.397212277,2.77534642,1.05962089,0.891911344,1.041168913,3.697576243,-0.379260986,2.66077803,4.521198186,2.657697558,1.507131711,1.473280083,1.240726995,0.134121598,-0.218117657,0.055512122,1.697321311,,1.95568619,2.757453551,3.715614991,3.490769651,1.141698539,0.057152389,3.213450917,1.206435993,1.48731706,1.331202134,1.60121716,0.539692446,1.858868495,0.426541176,1.968736615,2.657697558,0.146497627,1.213811479,1.572900714,0.096488884,2.317509128,2.891838643,-0.893601382,1.077587845,0.63674378,1.165714526,1.609490295,-0.087159712,1.954786259,0.790157583,0.165979733,1.265721,1.737607049,1.392159773,0.447077783,-5.924733485,2.927750729,1.603360151,2.76287432,0.801959349
