Year,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People’s Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
2002,,,28.14780415,63.23313038,,94.78076732,99.95756782,85.80340795,61.80609664,,,95.89021479,77.31087417,97.31467397,,74.47018148,29.64712259,,61.04664093,70.46655611,,,87.74904709,92.02802138,,,80.86023884,57.15399761,,99.9999073,,65.37722141,,75.16336686,83.91131137,54.45185282,,73.20071836,81.20212523,37.84871563,15.81143353,1.714585084,24.25694895,74.94785653,,,55.00195317,96.39054312,72.62938506,,,97.77565525,86.87193923,83.27815679,,,87.98990847,88.26308159,99.74042914,78.2122792,75.8525551,80.57916429,89.50753292,82.09195172,85.43973825,94.87049143,76.60436832,26.8514906,81.46071287,29.58705583,4.186229952,77.08983525,52.1876361,51.34684724,,52.81353407,,,28.07896353,88.53442838,49.58947522,36.02899109,,,,,,94.07165972,,,44.30087278,,,83.11651649,94.33330219,53.55272814,16.8288848,79.7087522,24.96273559,80.79182568,80.66006805,76.7853124,39.92883712,47.564767,62.54925387,30.52040677,,64.32920579,,91.45913918,99.40728349,99.72099519,23.08597581,96.91014223,91.03586734,88.97377256,97.98188052,81.83018977,97.93442453,15.67695128,65.88786629,18.62144657,,,83.43111204,,73.92006519,,95.20036763,,99.14797725,,74.30389892,21.06094526,37.81416811,,44.58774447,62.11628435,76.34233525,,82.57737774,53.45321369,89.84916727,63.41260314,,,87.79692606,,89.48375959,,,98.51893833,88.52239253,,77.41291313,88.40655003,,99.96740761,24.07386239,97.85988424,,92.9921114,,6.001886409,,75.42063183,,95.62841973,85.1404,62.95989214,,14.28510482,19.76045888,46.68975231,93.98505598,53.53006357,10.15772763,,69.77397777,82.55615223,100,,57.64561976,70.49667179,67.40480063,55.87291963,,,95.87003044,27.56867461,,90.12492776,85.25673275,30.51362043,,,82.36047136,,,86.74474721,90.75278983,,62.32808439,99.99530971,19.12148701,52.27381622,98.15511935,,,44.20870069,,,86.16732762,37.90632901,,38.01463962,,,70.28982743,72.44125421,69.86246617,37.44624962,,,,98.68775889,,,78.07126294,89.82742941,13.41792319,81.92836084,35.52144569,,74.33637198,,97.85988424,,62.32808439,38.01463962,99.63349547,87.07320457,86.07008772,,6.922504864,,84.28883846,82.75601005,55.79019449,86.24908436,99.00809293,,89.85294105,,,52.27151552,,80.0570412,,86.27717104,98.39393456,84.89834277,9.394503206,34.41240043
2003,,,31.72142412,64.52837122,,95.19202299,99.95686804,86.01471381,65.7106213,,,93.88602451,78.1444293,96.94923599,,75.23284587,32.0774443,,62.3942704,74.09060224,99.05888346,,88.87669927,92.19085063,,,81.99133613,54.64132844,,100,,64.14482681,,76.54703877,83.95075142,53.7761111,,74.56344116,83.22975774,32.50144051,16.64589756,2.015286661,32.50949847,73.97276515,,,56.59465626,96.79430727,75.27021054,,,97.81017484,84.24960425,83.18231409,,,89.67967719,85.49507746,99.73160646,80.1321257,76.1853126,82.02433639,89.82900442,82.27396695,85.2379539,94.97358,76.44328633,29.6708356,80.82302302,28.30689005,4.3988355,77.0638213,51.11266316,54.42239575,,52.69399252,,,23.57891739,88.82498255,52.14468848,36.76213635,100,,,,,93.98922592,,,42.48637456,,,83.42907344,94.88612059,54.73352653,16.7949858,79.5043878,24.55431938,83.13716845,81.45459441,77.6291092,39.8899549,47.15768445,62.44202269,30.94602561,,64.51923944,,92.00226307,99.22623308,99.72154385,22.8737876,96.9267106,90.2161117,89.34119113,96.96364962,84.31138174,98.51095824,12.99901109,65.0494745,19.54712898,,,82.21699509,100,73.12430691,,94.80203398,,99.16231644,,73.68151213,22.12353233,37.89823384,,46.37187614,62.44274966,77.21078981,,83.59668447,52.15905904,89.7010317,63.63404893,,,87.1469071,,87.804714,,,98.48056672,88.87888768,,78.26124598,86.21784957,,99.96233326,27.11698557,97.74188768,,92.78071902,,6.846046436,,75.84136424,,95.99111004,85.26115788,63.58198054,,15.08263153,21.59307672,48.11023452,94.33435195,58.8882846,10.61004296,,70.01993546,82.78489873,98.13631877,68.19906244,58.02194753,72.88872012,66.54729184,57.21562393,,,96.24775866,27.20039158,,89.83704464,81.77346366,30.97286644,,,82.60721409,,,86.86267929,90.91553397,,62.58626423,99.99536305,18.56270054,51.18695546,98.4042485,,,45.02381535,,,88.64159952,38.97583906,,39.0826787,78.91949142,,74.30399282,72.18103991,69.74644079,36.52181032,,,,98.66358482,,,80.02687867,90.13388128,15.83807438,82.03147041,35.1677466,,73.65160385,,97.74188768,,62.58626423,39.0826787,99.71246787,86.80593229,87.04065847,,6.989792393,,84.77998969,83.56455638,55.63445262,86.27838541,98.70796227,,88.86864737,,,53.51507155,,80.55352271,,86.95110426,98.51316611,86.02328015,9.777850804,29.84642334
2004,,,31.56163719,65.57827326,,95.19132121,99.94023556,89.32496763,66.90142761,,0,94.06821267,77.69929366,97.13499898,,75.01945859,32.8223794,,62.48464734,73.97692939,,0,89.0009852,93.5856553,0,,81.62470717,54.6982243,0,100,0,65.6905938,,75.19713565,83.26790699,53.96556489,,75.18353618,84.79645465,24.9305733,16.68841249,2.112644231,32.29916434,74.9256406,0,0,47.9928658,86.56211106,75.43884757,,,97.50079665,83.69024338,82.56602162,0,0,85.47478824,86.62648881,99.73793913,81.79183147,76.82659727,82.81005273,89.65046016,81.9615428,83.95550578,96.81736276,76.32204327,35.21806958,81.83202563,29.24585849,4.474102441,76.67393906,51.2601702,53.33484352,0,52.41503854,,,20.96227187,88.61973186,53.77327276,36.9201097,100,,0,0,0,93.7794444,0,,42.97532709,,0,83.02286764,94.98405042,56.48111791,17.04783908,78.03952996,27.713821,81.82083907,82.15993182,78.37299622,39.88241517,46.97706027,64.31644718,31.27018811,,65.58374371,,93.27692993,99.33232805,99.27219718,24.08945105,96.66153647,90.40624236,89.03311744,97.67449453,82.70647334,98.96164693,14.09902397,67.12009192,24.43280442,0,0,82.48511384,,73.18738507,,94.6481866,,99.17569271,0,73.64484459,22.91194085,38.36710482,,45.79686823,62.79659283,78.03339882,0,84.2210632,53.3631103,91.2583383,62.98706756,,,81.49044646,,89.2940718,,0,98.44004941,88.76018436,0,79.05388996,85.01390723,,99.95104033,30.13469387,97.71515338,,92.9924887,,6.705884109,,75.46381545,,96.21646697,84.9794936,63.19754578,,16.11641133,21.28080087,47.5385989,94.01767963,55.89155597,9.705238305,,68.2581754,82.40891064,99.01366105,69.720871,59.82735442,69.85745041,69.74942824,56.38303464,,,95.97875648,26.99007278,,89.70140566,82.756091,31.1140686,,0,82.20346185,,100,84.48008926,90.69042026,,63.63679312,99.99562196,20.27671661,54.57289084,98.71373917,0,,44.53408677,,,90.40940247,39.83419266,,39.90807249,74.35802887,0,77.41734327,72.21614512,69.29592992,34.83201035,0,,0,98.16494913,,,81.71376203,89.86812066,14.73829053,82.05719879,38.76343657,,73.73270768,0,97.71515338,0,63.63679312,39.90807249,99.72202118,87.04397267,86.70136114,,9.173357755,,83.56075041,84.29408484,63.25076306,86.12431287,98.45395169,0,87.95176294,,,58.26328476,0,80.65153869,0,86.76230643,98.59995437,86.99483553,9.716384369,28.16103313
2005,,,27.08377147,66.48668055,,95.17014527,99.93717685,89.05328415,68.09841787,,0,94.21585218,77.03042943,97.11654376,,74.76394898,31.04976023,,63.34035291,72.96125478,,0,88.50970947,92.67264293,0,,83.27413782,54.25232116,0,100,0,66.83188661,,75.74513789,83.18497664,55.46078234,,74.24470723,85.872736,25.39125672,15.33399116,2.546349612,33.30971621,75.92287113,0,0,46.89102785,87.54199013,81.0269063,,,97.43157066,83.67512072,81.85567627,0,0,82.18730305,86.42435374,99.61031383,82.99371948,77.17107389,83.25583853,89.58141616,81.77460714,84.88932983,96.23115195,76.11145753,34.40924565,83.4668124,30.28470368,4.093588189,76.40953637,51.02853155,49.1854771,0,52.29710794,,,20.376564,88.15744775,64.41339158,37.602505,,,0,0,0,93.41073803,0,,44.16831872,,0,82.71845263,95.10334385,54.86179356,17.31736386,77.03280172,19.49572623,80.36822766,82.67257034,78.92780644,39.88316718,46.23826925,64.9962453,32.39174665,,65.98980361,,90.91552416,98.89005329,97.5112546,23.65901196,96.62279159,89.80144618,88.91524035,97.89825814,81.61186176,98.67108722,15.43874425,66.02258082,27.19978905,0,0,80.61091994,,73.08725038,,93.99382539,,99.13547579,0,73.58924735,23.03388794,39.86481507,,45.29383381,63.09534794,78.63307209,0,84.75466219,59.88021109,91.16899273,63.18156672,,,84.22703751,,89.42114872,,0,98.21281463,88.63817568,0,79.63689733,84.62103432,,99.94039645,29.47735243,97.41637437,52.57607573,93.913775,,6.010092175,,77.39820195,,96.82708398,84.94152034,63.08334792,,14.02573608,21.65634079,47.88554163,93.05623663,54.9821628,10.64679652,,68.18112115,82.17258715,,68.1801061,60.08080078,73.66243438,71.55882901,57.81258936,,,95.99393989,26.87200927,,89.81569661,84.12212742,29.00937874,,0,81.89351363,,100,83.86668462,90.68845507,,64.04593451,99.99571843,23.31137,55.16465543,98.17112737,0,,44.0880532,,,89.60711039,39.54179471,,39.62651794,74.07539838,0,82.21256075,72.1099316,68.57141995,33.81150917,0,,0,98.45937933,,,82.92942352,89.78462827,13.79788385,81.81330376,36.72646903,,73.59008989,0,97.41637437,0,64.04593451,39.62651794,99.75418531,86.32363633,88.05963778,,10.06711978,,83.2777787,84.82441295,63.27733022,86.01853539,98.40074276,0,86.96036766,,,60.53286039,0,80.72447732,0,87.2096316,98.65035831,87.15671805,10.0872178,30.30676864
2006,,,31.67467436,64.4559899,,95.44927661,99.92993397,88.65322796,67.49580824,,0,94.28316545,74.69833424,97.60562064,,73.94251149,36.32541119,,65.33087795,72.47924391,,0,90.49292978,92.58393391,0,,85.95852752,53.42289188,0,100,0,66.82997336,,74.56307191,83.39174072,53.83805101,,74.00914851,86.82834222,21.44916428,17.04219421,2.678500494,28.97443254,75.27958214,0,0,47.72020792,88.48887803,84.23232078,,,97.50689329,82.97817308,81.27188318,0,0,86.63662222,85.40245101,99.74001863,83.91060117,77.66972724,83.9015836,89.61306168,81.71437698,84.94441186,96.28099188,75.5805138,25.86075752,82.50958877,31.41138672,4.247062388,76.12642815,51.00926643,51.70609552,0,51.89245198,,,18.70251161,88.6059099,70.40866076,43.03432272,100,,0,0,0,92.88599171,0,,43.1870956,,0,82.49488363,95.34356585,50.47652387,18.3374391,77.64003638,19.38001494,80.06276464,83.14020915,79.46302723,40.03651653,45.97695444,65.17708139,33.11572305,,66.80567371,,90.97299115,98.81113575,96.8269499,19.71346012,96.95279432,89.19087872,90.11589565,97.89538437,81.4531167,98.84731326,17.06526414,66.5907126,29.42880446,0,0,80.54716817,100,73.07687412,,93.38075006,,99.14138804,0,73.64012249,24.26504939,40.42498157,,43.43980102,63.29499572,79.17831084,0,85.32363796,61.14546618,90.33412984,64.808012,,,84.82306217,,88.00969053,,0,98.26444993,89.10735085,0,80.16252391,83.88108279,,99.92246629,29.81559402,97.40923708,57.39371306,94.506703,,6.258186511,,79.50369519,,96.69407555,84.46896566,62.35730164,,13.71825457,19.69781069,48.05702699,92.75138984,56.68576092,8.831053568,,67.62940924,81.87545815,,,60.92952138,74.5382043,68.949293,56.18237608,,,95.82033864,25.84075047,,90.08915272,80.81644951,30.10551898,,0,81.52179969,,,85.05886129,90.62145855,,64.88514028,99.99559706,27.7225468,54.76652331,98.30136458,0,,44.29105096,,,90.1464364,38.83982871,,38.93769166,,0,78.0812888,70.89196269,69.4799432,33.41258419,0,,0,98.71576473,,,83.85605812,89.85256742,12.01933416,81.56143348,38.30304763,,73.59486209,0,97.40923708,0,64.88514028,38.93769166,99.8276264,86.58578737,89.00397079,,10.43942003,,82.00252166,85.30247368,67.70578307,85.62647253,98.33889215,0,87.55630584,,,60.72421328,0,80.83571448,0,87.30212011,98.70680334,87.11379816,9.337160783,28.54720354
2007,,,34.74247582,65.12239247,,96.12584384,99.92517547,89.22537849,70.552564,,0,94.29310395,72.62977854,97.76469853,,72.66654993,39.66925034,,66.41712545,77.72065833,97.83177195,0,91.07144944,92.34180176,0,,82.04786586,52.66064026,0,100,0,66.00371814,,74.73558379,83.06888313,51.49093203,,76.0264465,87.40785733,24.25328525,28.88515826,2.873759641,35.15468123,74.41022167,0,0,49.06389155,88.89179662,84.97962141,,,96.71664611,83.06227734,81.27195016,0,0,82.03661355,86.89827457,99.75208391,84.54844309,78.22968464,84.74013956,89.7620315,81.61764451,85.5949458,96.04047938,75.21275897,26.08490665,83.18621648,28.59866481,4.648887741,75.72293358,49.58806056,49.82068829,0,51.68550601,,,18.20739896,89.61975501,70.69078883,45.75724713,100,,0,0,0,93.02602135,0,,43.40464972,,0,82.85853097,95.34312627,54.82596042,19.02340517,79.65827107,20.99531346,78.97654983,83.46345445,79.84503241,40.39391606,45.78371761,64.58463741,34.16251574,,67.88343297,,90.9317823,98.89622235,97.16701666,16.15127411,97.07304487,88.18304312,90.32654003,98.41011895,83.48271492,98.8877292,16.64351131,70.29172582,32.96813121,0,0,81.81923465,100,72.21790942,,92.60099912,,99.0961876,0,72.94927444,25.04647492,39.4459185,,45.38813774,63.94312407,79.58167785,0,85.6788214,60.9706202,88.08548398,65.12969688,,,85.3389983,,89.55525253,,0,98.38465761,88.9004847,0,80.55300852,85.06010882,,99.91016083,31.70408856,97.45246968,53.96094304,94.49723449,,7.342438644,,80.32569535,,96.94482833,84.4874968,62.88920727,,14.26757216,17.58053836,49.17254082,92.72577938,56.18881465,8.615627482,,67.57928702,82.09193785,100,73.52516082,62.47639073,75.88296165,70.35520249,57.27483545,,,95.2120656,25.56821597,,87.98892582,79.24051752,30.25417669,,0,81.74777789,,100,83.17948136,90.54975259,,66.04972487,99.99573835,30.95160602,53.6172629,98.12869974,0,,47.82811692,,,89.93497052,39.51914815,,39.61722475,77.33190405,0,74.93191271,70.92913787,69.28048987,32.45247195,0,,0,98.49869618,,,84.52437505,89.88846972,12.7893877,81.15233515,42.58706321,,72.89144696,0,97.45246968,0,66.04972487,39.61722475,99.86390029,86.59359205,90.49675228,,9.856552098,,81.3841921,85.57832109,61.87527325,85.61470518,98.82436971,0,86.42837627,,,62.72987523,0,81.19416166,0,88.08794969,98.64531297,87.71745546,6.736324796,27.99876891
2008,,,37.96075957,63.84717579,,96.46673111,99.92683097,90.65178935,73.28613291,,,94.35148823,71.5548631,98.30247707,,73.39363209,39.07586139,,67.58003802,76.14213638,,,92.31931424,93.18677185,,,82.60450095,52.56946061,,,,66.6560959,,75.07600268,81.70598525,52.51119511,,75.18426695,87.22405182,24.61665796,27.62178047,3.067486181,35.49801146,74.9778164,,,48.9982241,97.01075123,86.92784489,,,96.1058446,81.42330557,80.80225178,,,80.13136834,87.11289573,99.82113635,84.39751332,78.82466983,84.54008587,90.03081737,81.35234459,83.14892818,96.16210914,74.39048733,19.10593817,81.80831582,28.07201921,4.905288427,74.83150619,51.13011432,47.71862236,,50.8434655,,,17.11377036,90.17869547,66.78923596,42.95207948,100,,,,,92.78015423,,,40.36716288,,,82.37266736,94.72453161,54.27791449,19.14419789,78.05160612,20.72857308,77.82372613,83.58534511,80.02918162,40.53657372,45.69741086,63.80707707,34.60493348,,69.00512159,,89.92434427,99.57303916,97.84255722,13.16704987,96.53851268,86.8421531,85.97681496,98.00535382,83.21545458,98.9466038,16.96466644,74.40930313,32.73455606,,,81.1693777,100,72.61109409,,95.57159729,,99.15229268,,73.34611014,25.63709054,40.35168609,,44.86267171,64.47801043,79.82975038,,85.58686813,60.25067732,87.11638336,65.08767982,,,86.37394812,,89.06282699,,,98.70906947,89.69529199,,80.78745577,83.78533711,,99.89146247,28.4497335,97.98065834,60.74167315,94.52912193,,7.008780099,,79.38891754,,96.76022577,83.91108998,66.60771692,,15.30266416,18.42963788,46.51945855,92.32417383,61.6708969,9.886058056,,66.85097419,81.57978162,99.99999361,70.40598159,61.63521395,70.71913247,76.57105976,57.62975477,,,94.11388884,26.81146852,,88.73478549,78.63659453,30.01931931,,,81.2190938,,99.9999956,79.84316277,90.94758109,,67.03846248,99.99617989,32.76289949,53.48385073,98.24675267,,,44.61572394,,,90.25827926,40.85780912,,40.96648795,79.0558075,,73.5682269,70.3379735,69.50734524,33.11264006,,,,98.9208739,,,84.36508025,89.93664948,14.29407395,80.57079085,41.55518769,,73.14614885,,97.98065834,,67.03846248,40.96648795,99.86072753,86.69977823,90.56269753,,9.799409682,,80.85074966,85.70115728,64.71136225,84.96822169,98.01541608,,87.33395011,,,64.56385219,,81.05485546,,87.57461411,98.68384422,88.14866881,7.33559878,23.67195544
2009,,,41.79933124,63.4217264,,96.21598654,,89.61199315,68.2054583,,,95.51005853,69.83650772,97.91653071,,72.64002312,39.80167892,,69.00602698,73.02381788,99.78244843,,92.60429081,91.77907181,,,80.95941748,51.31850799,,99.99993427,,63.05156961,,75.06600051,79.88391258,53.23807768,,73.47402668,87.63569469,22.71780363,30.89290482,2.742569362,40.25490475,77.30712698,,,48.07062372,96.79487151,87.26589083,,,95.78148443,79.65769772,79.96746885,,,79.57580426,84.87242119,99.81061946,84.68017523,79.21596225,84.54991929,89.24507145,80.2614845,87.01507558,96.40166314,73.47282059,22.20619754,79.71021292,23.28809432,4.856801682,73.80373833,51.20565231,48.47891187,,50.85168259,,,16.4621275,87.36773537,66.99368733,46.00239359,100,,,,,92.37083311,,,39.04930283,,,81.49264695,94.92692513,50.80048492,19.19003398,76.12965427,19.2931334,74.1696087,83.67222637,80.06400295,39.09477225,43.77065741,65.52072458,33.92098801,,71.14349792,,88.88512334,99.55557913,97.58238974,12.17035433,96.39583377,84.85132567,82.31687106,97.96266522,81.22805604,99.05367536,18.85477295,72.98543958,27.94399482,,,81.65563805,99.99609681,72.5050006,,95.59789134,,99.20403228,,73.1863337,25.9853425,36.56888442,,43.55871971,65.05484894,79.8554093,,85.29799264,55.37100449,88.70503581,61.12606339,,,86.37173258,,92.64322527,,,98.6498579,90.57949073,,80.89279671,84.4008056,,99.88027152,23.27886531,97.9978065,52.38013371,94.80693401,,7.651357912,,81.0468331,,96.66434839,83.17238742,66.96951434,,17.32369964,15.85414335,47.33217314,92.88726258,63.11011116,11.03913918,,64.13140864,80.80828999,99.99999368,77.3916718,61.03428807,75.09389561,73.40752337,56.26292371,,,93.15405779,27.43046328,,67.72732473,78.08765699,30.70985011,,,80.33249911,,100,76.59493576,90.16257724,,68.93593001,99.99641029,32.22585684,44.52371819,97.93284225,,,47.2286276,,,87.81702574,39.74384762,,39.85679104,82.46059807,,73.81323222,70.02843872,67.4233935,31.98399534,,,,99.252788,,,84.79810468,89.08076391,24.10151513,80.13354249,35.64235152,,72.96474897,,97.9978065,,68.93593001,39.85679104,99.86222469,85.96209387,89.89750931,,9.287739044,,78.97070523,85.71760645,60.64908997,84.15425372,98.15981526,,87.47998877,,,66.79639429,,80.61346858,,88.18078596,98.63936666,87.67566973,7.563086385,23.93083087
2010,,,42.99251503,63.23900375,,95.89111881,,89.50324321,67.40110849,,,94.42474222,70.26705703,96.93249161,,72.79361704,41.55418574,,70.96940448,73.16454291,,,91.65263533,91.99553597,,,82.32042868,53.48790284,,,,64.83608167,,75.38539269,80.25491985,51.55355017,,77.60667223,88.25519867,23.23150743,31.16396337,3.078211005,42.0429919,76.95310387,,,47.51590421,97.33297609,89.88459214,,,95.39065382,80.55980081,79.56035026,,,78.27422571,85.40274143,99.84783479,85.5202536,79.28369723,85.1620154,89.40607876,80.14902806,87.84865451,97.21176113,72.78119997,21.5776664,76.00086331,20.57485777,4.579117972,73.18514518,52.74265977,48.80002881,,49.83637832,,,18.90264227,88.16810568,64.70334463,49.67778841,,,,,,90.38560276,,,32.66035575,,,81.18553887,93.97148468,51.16665966,19.67985049,74.29497196,17.77460884,74.2719228,84.1594808,80.62783613,39.0610408,43.46766321,67.15478782,34.17070158,,71.40469516,,90.00309943,99.44489988,97.55356735,11.51979151,96.35144842,84.62877402,82.65261778,97.34740255,80.91095442,98.78505276,19.41168608,70.51697531,30.05983124,,,82.86953009,,72.66998993,,94.97296041,,99.28147735,,73.49142096,26.49544809,35.43660421,,43.08771554,65.66537482,80.44165896,,85.66001194,74.29750942,87.95743151,65.84999642,,,87.0983164,,90.35400377,,,98.59763254,90.49508897,,81.45986736,81.11916478,,99.67246958,21.22355916,98.07114473,62.0834407,94.84840752,,7.960892565,,81.65630027,,96.89621303,83.21454517,67.1141655,,21.10587693,18.08149657,46.90267642,93.67450023,63.043064,12.59690416,,61.05375011,80.64744264,99.99999466,,60.27256849,81.35094146,68.26017768,60.11116976,,,92.45120757,29.15393957,,66.51085379,75.12558465,32.58028855,,,80.2191256,,,75.07095149,90.52974766,,69.18918431,99.99677609,31.02909896,46.08066251,97.68803286,,,46.45622974,,,86.9419507,39.47949058,,39.59751226,,,79.41492194,70.23777339,66.67921436,34.4232514,,,,99.08168246,,,85.63468126,89.14323527,22.03570898,79.99305669,34.60580974,,73.22674146,,98.07114473,,69.18918431,39.59751226,99.92966889,87.68649948,89.12433057,,10.61036898,,80.45380003,86.15298323,50.03140418,84.15058807,97.81508659,,89.81249696,,,70.32817751,,80.77812583,,88.37101082,98.32089009,87.46124141,7.756579135,24.8557054
2011,,,43.8497839,61.50276527,,94.96438725,91.67558547,88.85381112,71.54992989,,,94.42165586,69.1541834,97.86257155,,70.25449593,39.43086778,,71.64883909,75.0439513,98.78594551,,93.99664295,91.3924706,,,82.99562133,54.56870942,,99.99563633,,62.26252518,,74.69174698,80.09576321,50.38877908,,76.67911718,88.89836293,20.86776164,29.73959214,3.691647321,36.59055252,75.71843548,,,48.26480979,97.17518204,87.59646004,,,94.89409483,79.28733913,80.37020876,,,74.82227821,86.48453225,99.88747563,86.12799823,78.87501665,86.59731781,89.88207809,80.21061628,86.24184617,96.7923892,72.33455766,21.88379983,76.50008869,18.87797812,4.573411803,72.82949596,47.82291602,46.98862802,,48.67698651,,,26.22884402,85.56318573,72.76506637,49.82103972,100,,,,,90.85296404,,,30.92107225,,,81.74865493,94.31188883,52.14850779,19.83541338,74.63709828,17.96016537,73.29380076,84.59590055,80.99603342,36.76106107,43.9275537,65.3021442,28.00597187,,71.4717185,,88.32246225,99.41712857,97.67302488,10.25495259,96.48398605,84.46479721,82.49309604,95.99311455,89.76594207,98.93383169,19.06401864,70.10080255,28.98069106,,,82.74552314,95.78056162,72.84828899,,95.51802998,,98.90275075,,73.64050076,26.26947824,21.49946314,,48.84018447,65.56358886,80.82000063,,86.48750074,73.87595173,87.00863719,62.89389927,,,88.65514878,,91.14389049,,,97.6595248,90.4646097,,81.890045,82.10861197,,99.23845358,20.8796747,97.96442994,63.24611022,95.25304607,,9.031287519,,82.43970836,,96.81165029,82.71849533,66.43282063,,24.19286423,19.08190495,48.59859287,92.18561,57.32151683,12.98683099,,59.75881495,81.02081454,100,,59.6873876,82.6356057,73.87026165,59.88098622,,,92.11514123,29.89873793,,63.55991563,75.65654081,33.63711167,,,80.58865993,,,77.6518382,90.90831563,,69.31305408,99.20369244,29.56457524,47.4972165,97.70145037,,,47.38176679,,,89.07430958,39.0560016,,39.1740675,75.74619174,,79.29074198,68.51136317,64.93527416,34.21418705,,,,,,,86.22295973,89.61960492,19.90908937,80.19388911,36.25452584,,73.43299714,,97.96442994,,69.31305408,39.1740675,99.92924194,88.07194404,89.96939746,,12.58251877,,79.55403602,86.67407001,56.0551124,83.71405277,98.11594607,,88.126095,,,68.49888991,,81.2305623,,88.64308127,98.44509359,87.03964201,8.55911776,28.49274324
